site_no	datetime	148849_00060_00003_cd
15s	20d	10s
12101500	8/20/2008	3380
12101500	8/21/2008	3510
12101500	8/22/2008	2280
12101500	8/23/2008	1990
12101500	8/24/2008	2080
12101500	8/25/2008	2120
12101500	8/26/2008	1960
12101500	8/27/2008	2390
12101500	8/28/2008	2810
12101500	8/29/2008	2850
12101500	8/30/2008	2430
12101500	8/31/2008	2020
12101500	9/1/2008	1740
12101500	9/2/2008	1560
12101500	9/3/2008	1490
12101500	9/4/2008	1360
12101500	9/5/2008	1380
12101500	9/6/2008	1530
12101500	9/7/2008	1630
12101500	9/8/2008	1820
12101500	9/9/2008	1840
12101500	9/10/2008	1700
12101500	9/11/2008	1670
12101500	9/12/2008	1590
12101500	9/13/2008	1600
