site_no	datetime	149182_00060_00003_cd
15s	20d	10s
12150800	4/1/2008	6400
12150800	4/2/2008	6290
12150800	4/3/2008	5790
12150800	4/4/2008	5120
12150800	4/5/2008	5480
12150800	4/6/2008	5520
12150800	4/7/2008	6010
12150800	4/8/2008	6830
12150800	4/9/2008	6710
12150800	4/10/2008	6020
12150800	4/11/2008	5600
12150800	4/12/2008	5480
12150800	4/13/2008	8870
12150800	4/14/2008	10700
12150800	4/15/2008	9950
12150800	4/16/2008	9410
12150800	4/17/2008	8110
12150800	4/18/2008	7760
12150800	4/19/2008	7960
12150800	4/20/2008	7610
12150800	4/21/2008	7260
12150800	4/22/2008	6960
12150800	4/23/2008	6640
12150800	4/24/2008	6650
12150800	4/25/2008	6610
12150800	4/26/2008	6030
12150800	4/27/2008	5910
12150800	4/28/2008	7360
12150800	4/29/2008	12700
12150800	4/30/2008	12700
12150800	5/1/2008	10400
12150800	5/2/2008	8860
12150800	5/3/2008	8130
12150800	5/4/2008	8040
12150800	5/5/2008	9900
12150800	5/6/2008	12900
12150800	5/7/2008	13400
12150800	5/8/2008	12600
12150800	5/9/2008	11100
12150800	5/10/2008	9990
12150800	5/11/2008	11400
12150800	5/12/2008	12500
12150800	5/13/2008	10600
12150800	5/14/2008	13200
12150800	5/15/2008	21800
12150800	5/16/2008	27300
12150800	5/17/2008	36200
12150800	5/18/2008	41700
12150800	5/19/2008	38500
12150800	5/20/2008	37100
12150800	5/21/2008	36600
12150800	5/22/2008	29500
12150800	5/23/2008	22500
12150800	5/24/2008	19200
12150800	5/25/2008	22000
12150800	5/26/2008	25800
12150800	5/27/2008	27000
12150800	5/28/2008	27500
12150800	5/29/2008	26500
12150800	5/30/2008	22500
12150800	5/31/2008	19700
12150800	6/1/2008	19200
12150800	6/2/2008	17900
12150800	6/3/2008	16600
12150800	6/4/2008	23000
12150800	6/5/2008	20700
12150800	6/6/2008	20300
12150800	6/7/2008	22600
12150800	6/8/2008	21400
12150800	6/9/2008	19100
12150800	6/10/2008	21300
12150800	6/11/2008	21500
12150800	6/12/2008	19600
12150800	6/13/2008	17800
12150800	6/14/2008	17700
12150800	6/15/2008	17500
12150800	6/16/2008	17800
12150800	6/17/2008	18100
12150800	6/18/2008	16200
12150800	6/19/2008	14300
12150800	6/20/2008	14000
12150800	6/21/2008	17700
12150800	6/22/2008	19000
12150800	6/23/2008	17200
12150800	6/24/2008	15700
12150800	6/25/2008	15100
12150800	6/26/2008	15300
12150800	6/27/2008	14800
12150800	6/28/2008	16600
12150800	6/29/2008	21500
12150800	6/30/2008	24400
12150800	7/1/2008	24500
12150800	7/2/2008	22600
12150800	7/3/2008	22900
12150800	7/4/2008	21200
12150800	7/5/2008	17000
12150800	7/6/2008	16700
12150800	7/7/2008	14700
12150800	7/8/2008	13300
12150800	7/9/2008	13200
12150800	7/10/2008	13200
12150800	7/11/2008	11500
12150800	7/12/2008	10200
12150800	7/13/2008	10200
12150800	7/14/2008	10200
12150800	7/15/2008	9700
12150800	7/16/2008	8970
12150800	7/17/2008	8550
12150800	7/18/2008	8010
12150800	7/19/2008	7440
12150800	7/20/2008	7090
12150800	7/21/2008	7020
12150800	7/22/2008	6980
12150800	7/23/2008	6560
12150800	7/24/2008	6000
12150800	7/25/2008	5820
12150800	7/26/2008	5900
12150800	7/27/2008	5710
12150800	7/28/2008	5790
12150800	7/29/2008	5500
12150800	7/30/2008	5970
12150800	7/31/2008	6110
12150800	8/1/2008	5910
12150800	8/2/2008	6450
12150800	8/3/2008	5430
12150800	8/4/2008	4900
12150800	8/5/2008	4920
12150800	8/6/2008	4960
12150800	8/7/2008	4820
12150800	8/8/2008	4550
12150800	8/9/2008	4240
12150800	8/10/2008	4200
12150800	8/11/2008	4310
12150800	8/12/2008	4180
12150800	8/13/2008	3980
12150800	8/14/2008	3880
12150800	8/15/2008	3790
12150800	8/16/2008	3680
12150800	8/17/2008	3660
12150800	8/18/2008	3620
12150800	8/19/2008	3580
12150800	8/20/2008	4620
12150800	8/21/2008	8210
12150800	8/22/2008	9000
12150800	8/23/2008	6230
12150800	8/24/2008	4870
12150800	8/25/2008	4730
12150800	8/26/2008	4920
12150800	8/27/2008	5980
12150800	8/28/2008	8680
12150800	8/29/2008	7530
12150800	8/30/2008	7130
12150800	8/31/2008	6440
12150800	9/1/2008	5740
12150800	9/2/2008	5190
12150800	9/3/2008	4680
12150800	9/4/2008	4250
12150800	9/5/2008	3640
12150800	9/6/2008	3210
12150800	9/7/2008	3070
12150800	9/8/2008	2960
12150800	9/9/2008	2880
12150800	9/10/2008	3060
12150800	9/11/2008	2960
12150800	9/12/2008	2800
12150800	9/13/2008	2690
