Year_mon,0309,3106
Jul 2005,408.44989999999996,365.5631
Aug 2005,241.7762,233.97859999999997
Sep 2005,362.639,327.5498
Oct 2005,463.0331,378.72155
Nov 2005,415.2728,424.0451
Dec 2005,654.0743,654.0743
Jan 2006,NA,575.1236
Feb 2006,704.1225,696.6177
Mar 2006,680.67,579.9970999999999
Apr 2006,226.181,249.5738
May 2006,266.1437,247.6244
Jun 2006,496.1729,462.0584
Jul 2006,450.362,449.38730000000004
Aug 2006,308.0558,338.2715
Sep 2006,319.7522,330.96125
Oct 2006,372.38599999999997,363.6137
Nov 2006,480.5777,598.3379500000001
Dec 2006,438.6656,439.6403
Jan 2007,528,549.5
Feb 2007,570,481
Mar 2007,467,446
Apr 2007,474,471.5
May 2007,227.5,242.5
Jun 2007,288,295
Jul 2007,318,324
Aug 2007,383,357
Sep 2007,255,242
Oct 2007,327,298
Nov 2007,355,349
Dec 2007,561,586.5
Jan 2008,613,664
Feb 2008,716,737
Mar 2008,371,375
Apr 2008,423,423
May 2008,185,168
Jun 2008,142,149.5
Jul 2008,84.6,86.8
Aug 2008,257,350
Sep 2008,287,308
Oct 2008,235,211
Nov 2008,350,410
Dec 2008,367,391
Jan 2009,NA,698
Feb 2009,NA,528
Mar 2009,NA,587
Apr 2009,NA,515
May 2009,NA,164
Jun 2009,NA,NA
Jul 2009,NA,204
Aug 2009,NA,343.5
Sep 2009,NA,454
Oct 2009,NA,402
Nov 2009,NA,342
Dec 2009,NA,496
Jan 2010,NA,517
Feb 2010,NA,556.5
Mar 2010,NA,483
Apr 2010,NA,448
May 2010,NA,233
Jun 2010,NA,244
Jul 2010,NA,335
Aug 2010,NA,432.5
Sep 2010,NA,435
Oct 2010,NA,212
Nov 2010,NA,420
Dec 2010,NA,573
Jan 2011,NA,604
Feb 2011,NA,293
Mar 2011,NA,628
Apr 2011,NA,263
May 2011,NA,NA
Jun 2011,NA,131
Jul 2011,NA,253.5
Aug 2011,NA,NA
Sep 2011,NA,341
Oct 2011,NA,340
Nov 2011,NA,327
Dec 2011,NA,428
