"","Year","Locator","μg/L"
"705",1997,"0440",46.6248785107609
"706",1997,"0442",31.5278366900521
"707",1997,"0444",75.5825758947174
"708",1997,"0446",43.9989229717872
"709",1997,"0470",47.009463205648
"710",1997,"0474",72.6984752450738
"711",1997,"0478",55.896793882981
"712",1997,"0484",67.5120630385336
"713",1997,"0631",39.5833786902192
"714",1997,"A315",170.262095229215
"715",1997,"A320",24.5777618203814
"716",1997,"A432",64.749200017266
"717",1997,"A456",93.5775009528731
"718",1997,"A499",67.454504318406
"719",1997,"A617",57.154480592446
"720",1997,"A620",38.1241981104821
"721",1997,"A630",39.776303345758
"722",1997,"A680",85.899175977193
"723",1997,"A685",52.6434607168492
"724",1997,"A690",42.3335107714549
"725",1997,"B484",58.5191241355019
"726",1997,"C320",18.3782910973664
"727",1997,"C370",78.4761267404087
"728",1997,"D320",23.9103128961721
"729",1997,"G320",22.3358897867512
"730",1997,"KSHZ06",75.3335505689295
"731",1997,"KTHA03",77.7815287678046
"732",1997,"LSIN1",NA
"733",1997,"LSIN9",NA
"734",1997,"N484",44.954079070032
"735",1997,"VA12A",NA
"736",1997,"VA41A",NA
"737",1997,"VA42A",NA
"738",1997,"VA45A",NA
"739",1998,"0311",38.3561940650754
"740",1998,"0317",187.737896644324
"741",1998,"0321",45.8085915807729
"742",1998,"0322",114.670461152202
"743",1998,"0430",55.773222653359
"744",1998,"0434",85.3635979645141
"745",1998,"0438",31.7714533218342
"746",1998,"0440",63.2294927823408
"747",1998,"0442",43.6251471745188
"748",1998,"0444",88.4552187603408
"749",1998,"0446",53.9374732366876
"750",1998,"0470",56.7507478534527
"751",1998,"0474",70.5159365636063
"752",1998,"0478",58.3013259923484
"753",1998,"0484",60.916719576638
"754",1998,"0631",36.06740976686
"755",1998,"A315",143.008307460911
"756",1998,"A320",27.7437451992096
"757",1998,"A432",65.8618878035723
"758",1998,"A456",105.388304969146
"759",1998,"A499",64.4748102600129
"760",1998,"A617",76.243856086803
"761",1998,"A620",34.9995852757098
"762",1998,"A630",52.5602198296101
"763",1998,"A680",80.6904277666254
"764",1998,"A685",50.7414250880294
"765",1998,"A690",28.5288924504436
"766",1998,"B484",50.1794047512727
"767",1998,"C320",12.1048655728938
"768",1998,"C370",78.1768061303331
"769",1998,"D320",23.1855732409987
"770",1998,"G320",20.1266561041797
"771",1998,"KSHZ06",84.3401555135493
"772",1998,"KTHA03",70.6150044760999
"773",1998,"LSIN1",NA
"774",1998,"LSIN9",NA
"775",1998,"N484",45.3811335776656
"776",1998,"VA12A",NA
"777",1998,"VA41A",NA
"778",1998,"VA42A",NA
"779",1998,"VA45A",NA
"780",1999,"0311",43.5117558437435
"781",1999,"0317",116.318518461443
"782",1999,"0321",45.8280928214
"783",1999,"0322",85.373695937303
"784",1999,"0430",48.5425976809985
"785",1999,"0434",66.8906682336638
"786",1999,"0438",14.8481633267865
"787",1999,"0440",43.3127885894023
"788",1999,"0442",34.8112142805687
"789",1999,"0444",75.5090437614447
"790",1999,"0446",50.3716621784835
"791",1999,"0470",49.0359099406376
"792",1999,"0474",67.6077561008596
"793",1999,"0478",53.9865751891516
"794",1999,"0484",54.1063566577495
"795",1999,"0631",23.475266180236
"796",1999,"A315",111.051962026404
"797",1999,"A320",25.5225807622758
"798",1999,"A432",55.3126966181153
"799",1999,"A456",81.3352202427778
"800",1999,"A499",62.3393843484672
"801",1999,"A617",48.8439823494162
"802",1999,"A620",31.3544333114875
"803",1999,"A630",32.8248977446979
"804",1999,"A680",68.7527204703474
"805",1999,"A685",47.9124299789613
"806",1999,"A690",26.6772533980124
"807",1999,"B484",46.4248214287125
"808",1999,"C320",13.7711252312877
"809",1999,"C370",62.9157762350401
"810",1999,"D320",21.907872792578
"811",1999,"G320",17.5053703445595
"812",1999,"KSHZ06",80.9352053313616
"813",1999,"KTHA03",80.072199647199
"814",1999,"LSIN1",NA
"815",1999,"LSIN9",NA
"816",1999,"N484",50.8915458957323
"817",1999,"VA12A",NA
"818",1999,"VA41A",NA
"819",1999,"VA42A",NA
"820",1999,"VA45A",NA
"821",2000,"0311",46.9967012497736
"822",2000,"0317",110.591111122302
"823",2000,"0321",50.0352318553945
"824",2000,"0322",89.1921885468268
